rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\188.jpg,jeans,exito,4170015.0,468315660.0,468438060.0,55351077240.0,71926318470.0,52346598390.0,6833695017450.0,12409662025380.0,6186795028440.0,8011754286810.0,2756648346.762062,19304393595.25408,-261576697.62428895,-1709519263.9317782,-7283826734.07213,27692408032.476562,-7199204747.121094,0.00015852805610858502,0.0011101481241179128,-1.5042631551604602e-05,-4.8142645996191445e-08,-2.0512356856952259e-07,7.798600605549018e-07,-2.027404855313658e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\189.jpg,jeans,exito,4170015.0,468315660.0,468438060.0,55351077240.0,71926318470.0,52346598390.0,6833695017450.0,12409662025380.0,6186795028440.0,8011754286810.0,2756648346.762062,19304393595.25408,-261576697.62428895,-1709519263.9317782,-7283826734.07213,27692408032.476562,-7199204747.121094,0.00015852805610858502,0.0011101481241179128,-1.5042631551604602e-05,-4.8142645996191445e-08,-2.0512356856952259e-07,7.798600605549018e-07,-2.027404855313658e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\19.jpg,jeans,exito,4648650.0,516656775.0,475867995.0,62466065565.0,67285281495.0,53066230575.0,8065779906945.0,10928131166445.0,6521239603455.0,7514237700885.0,5044185416.268509,18572139256.86204,177666449.41168028,1989102927.8990731,237998474139.98373,87288558417.71875,-306972578.15625,0.0002334196126302619,0.0008594254955558229,8.221512568772092e-06,4.269137413401219e-08,5.108072468409545e-06,1.8734417675235008e-06,-6.588437933069955e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\190.jpg,jeans,exito,3114060.0,352896795.0,315421995.0,41950775475.0,42431652435.0,36133536210.0,5230680673905.0,6556265846535.0,4385226058170.0,4896117877320.0,1959205652.5585477,10482674274.726908,388749305.44259644,32614803639.271866,134806874153.80394,47938382267.83203,8853561982.279297,0.00020203474926524845,0.0010809811955972968,4.00881185441493e-05,1.905887791004094e-06,7.877612216674264e-06,2.8013407192411958e-06,5.173692252007326e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\191.jpg,jeans,exito,3699795.0,426236325.0,351604965.0,51578239785.0,47293582395.0,41861091210.0,6556800342345.0,7320842731155.0,5219976667170.0,5702889452820.0,2473517834.322838,13879284734.548214,1354304176.2985075,44783952524.85083,188363977778.0413,6262808850.341797,-2995035683.5722656,0.00018070065373415687,0.0010139388485880746,9.893749162275026e-05,1.7008979898236128e-06,7.154078483359978e-06,2.3786196580761436e-07,-1.1375168752269538e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\192.jpg,jeans,exito,3925215.0,450045420.0,368618565.0,54360398160.0,50381896575.0,42987636075.0,6888810675120.0,7997771786385.0,5257129352445.0,5927869924365.0,2760452663.262525,15764774592.469305,723684442.9945457,23121438290.774715,305434018108.8914,-13826175024.892578,15411919829.863281,0.00017916509515785735,0.0010232007878967634,4.697019217860354e-05,7.574539274225625e-07,1.0005960428393492e-05,-4.529428680920406e-07,5.04891566754711e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\193.jpg,jeans,exito,11627235.0,1252816785.0,1383627195.0,180338839425.0,210450860205.0,152486323410.0,29250875056995.0,35501338204425.0,22451946730620.0,23341973437680.0,45349747282.47977,45800862613.69235,3402609691.4359484,46909178515.95243,-442561744643.5712,258586433727.625,-143597868704.97656,0.00033544550057189445,0.0003387823352217476,2.5168610181769874e-05,1.0175756409960837e-07,-9.600254475419554e-07,5.609376765440395e-07,-3.1149915201232163e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\194.jpg,jeans,exito,4352850.0,484938345.0,452400090.0,57523536735.0,63039542970.0,50414448855.0,7188025807245.0,10134644450640.0,5990781319125.0,7025443131135.0,3497967636.285591,16020729679.395433,13872009.381373204,99281951.13618347,252692623484.18427,9158397458.792969,-492298299.375,0.00018461559482477167,0.0008455414248569629,7.321363516320239e-07,2.511516580729402e-09,6.392317097374656e-06,2.3167823363098313e-07,-1.2453576177700502e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\195.jpg,jeans,exito,4352850.0,484938345.0,452400090.0,57523536735.0,63039542970.0,50414448855.0,7188025807245.0,10134644450640.0,5990781319125.0,7025443131135.0,3497967636.285591,16020729679.395433,13872009.381373204,99281951.13618347,252692623484.18427,9158397458.792969,-492298299.375,0.00018461559482477167,0.0008455414248569629,7.321363516320239e-07,2.511516580729402e-09,6.392317097374656e-06,2.3167823363098313e-07,-1.2453576177700502e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\196.jpg,jeans,exito,3926235.0,575215740.0,488082750.0,91212210720.0,69830001210.0,72421599360.0,15373228531050.0,10739663020860.0,11708349610560.0,10364368370220.0,6939835901.949719,9154883483.332464,914702747.2182802,-23329488013.528893,-217271659827.50555,101451532110.92969,-93542856387.8789,0.0004501908055009659,0.0005938821072802352,5.93372483704482e-05,-7.637733178850215e-07,-7.113156380140299e-06,3.3213747871341647e-06,-3.0624563105020013e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\197.jpg,jeans,exito,3995595.0,534873975.0,433098630.0,79166669895.0,58524517050.0,61102345455.0,12779398845195.0,8736757029360.0,9512704390245.0,8422577810775.0,7565276577.533992,11579212706.622633,3125201676.625509,156214932848.65906,-117185994194.77711,94794326764.23047,-89366517598.91797,0.00047387291650435545,0.0007252973820423295,0.0001957560200197687,4.895182571881541e-06,-3.6721638961790747e-06,2.970494099556169e-06,-2.800407179278978e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\198.jpg,jeans,exito,4784055.0,675007695.0,505382970.0,104588541975.0,67943059860.0,75069671340.0,17517652917795.0,10221319394850.0,12142424871180.0,10271218039140.0,9348125987.053991,14554888869.904593,3762507506.817864,122747426086.1186,-31249046173.19831,32047584445.25,-110164002711.82812,0.0004084437257409827,0.0006359406201844824,0.00016439365348106623,2.4520085735258847e-06,-6.242324712978541e-07,6.401841107887347e-07,-2.2006414941345915e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\199.jpg,jeans,exito,9066270.0,927648435.0,1183261965.0,133760388465.0,180669888075.0,118588478535.0,22017543565755.0,30063255708885.0,16296334916505.0,17695328310525.0,38844660281.52993,26239358450.836884,-2481278931.662117,382296472839.71265,-365561926339.6074,-653311526712.5078,-142893246478.66406,0.00047257857741043747,0.0003192242794501959,-3.0186884353856152e-05,1.5446449533898286e-06,-1.477030066423574e-06,-2.6396643035495233e-06,-5.773512122862285e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\2.jpg,jeans,exito,4525230.0,517574010.0,441505980.0,63031720080.0,60121336230.0,50129593710.0,8082910578720.0,9503800180650.0,6074881352130.0,6797175362790.0,3834097897.816975,17045618448.63631,-367733609.84447014,-3405247528.5060515,311910613295.8173,9284105826.910156,-7457308595.263672,0.0001872327786274484,0.0008323988042607415,-1.7957753662232877e-05,-7.817124743368683e-08,7.16025531918891e-06,2.1312698349254166e-07,-1.7119081961288913e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\20.jpg,jeans,exito,4648650.0,516656775.0,475867995.0,62466065565.0,67285281495.0,53066230575.0,8065779906945.0,10928131166445.0,6521239603455.0,7514237700885.0,5044185416.268509,18572139256.86204,177666449.41168028,1989102927.8990731,237998474139.98373,87288558417.71875,-306972578.15625,0.0002334196126302619,0.0008594254955558229,8.221512568772092e-06,4.269137413401219e-08,5.108072468409545e-06,1.8734417675235008e-06,-6.588437933069955e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\21.jpg,jeans,exito,5444505.0,682216035.0,618846750.0,91880956635.0,90293336070.0,75974574285.0,12979240260315.0,14875824267270.0,10143642785835.0,10843822049505.0,6396836699.189262,19952451088.617393,-1569146596.4458363,-136866909476.08606,76911125482.64786,93282383605.84375,-113544906284.32422,0.00021579852010465388,0.0006730997866382662,-5.293546314589878e-05,-1.9788025362256414e-06,1.11197023993315e-06,1.3486635883794004e-06,-1.64161629272546e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\22.jpg,jeans,exito,6423960.0,701550135.0,780891345.0,85970367225.0,113999286375.0,86082360930.0,11429312565195.0,18494572299795.0,10617995043750.0,12642349748760.0,9355227666.453836,19074770547.39381,802497963.0634745,-2708368529.8626747,-515235472.25198334,-7771742021.234375,-2427331694.6875,0.00022669853037391325,0.000462225250361321,1.944635826521885e-05,-2.5894092118405524e-08,-4.9260485174222215e-09,-7.430384809135625e-08,-2.3207163209561605e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\23.jpg,jeans,exito,6297480.0,734303865.0,758373570.0,93149206275.0,112401126660.0,88351199205.0,12615716087355.0,18549769272120.0,11232224039295.0,13090232008095.0,7527312096.068382,21074044767.791534,-77290216.93514118,-1154616454.0300639,-61808823712.962204,32762175915.703125,2560110557.2226562,0.00018980442330015116,0.0005313911344052636,-1.9489061785787254e-06,-1.160167645825978e-08,-6.210598961070504e-07,3.291969066575259e-07,2.57241911620108e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\24.jpg,jeans,exito,8432340.0,951933870.0,1185527895.0,140484281250.0,189827327715.0,128514451710.0,23082953774760.0,32564057791335.0,18524351499930.0,20159772851760.0,33019675594.49075,23150415989.05787,-5320777547.869538,-231670715487.92636,-633906250817.3916,-25419679338.78125,226136127989.35156,0.0004643832893092155,0.00032558364467000006,-7.483054072689128e-05,-1.1220206928474398e-06,-3.0701158290311414e-06,-1.231118320828318e-07,1.0952157439064533e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\25.jpg,jeans,exito,4347495.0,489569655.0,411672510.0,58744315575.0,55733420670.0,46332958890.0,7427862156765.0,8811306686340.0,5552824802700.0,6273772039530.0,3614074574.8794646,16751373424.47123,-25316092.187225245,-1270434485.8002157,361365498298.7223,-4083683671.173828,2448518524.5585938,0.0001912136657436023,0.00088628262985966,-1.3394252634047427e-06,-3.223699457289966e-08,9.169569732005076e-06,-1.0362257150328317e-07,6.213061694253504e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\26.jpg,jeans,exito,4347495.0,489569655.0,411672510.0,58744315575.0,55733420670.0,46332958890.0,7427862156765.0,8811306686340.0,5552824802700.0,6273772039530.0,3614074574.8794646,16751373424.47123,-25316092.187225245,-1270434485.8002157,361365498298.7223,-4083683671.173828,2448518524.5585938,0.0001912136657436023,0.00088628262985966,-1.3394252634047427e-06,-3.223699457289966e-08,9.169569732005076e-06,-1.0362257150328317e-07,6.213061694253504e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\27.jpg,jeans,exito,3515175.0,429054840.0,355925940.0,54934772400.0,46301827980.0,44622276090.0,7334514642600.0,6872763120180.0,5875877416170.0,5876523626460.0,2565244360.1653957,10262861281.36235,1178707209.7736657,3075667430.4145274,106198512495.66025,25764527978.48047,-13677669041.18164,0.00020760358063106617,0.0008305667805438168,9.539201842310602e-05,1.327614528999306e-07,4.5840680547295285e-06,1.1121280974266362e-06,-5.90397777157246e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\28.jpg,jeans,exito,3630435.0,431844540.0,355171905.0,54512500560.0,48582363615.0,44444618865.0,7296487400400.0,7566937719075.0,5906169378975.0,6205673859855.0,3144081423.5021443,13835265236.615862,2196500406.564938,64176528371.55209,106981638032.23318,50561969511.82031,-3030864206.5234375,0.0002385483701595237,0.0010497119916325793,0.00016665331505860088,2.5555216027860903e-06,4.260029235454918e-06,2.013387271726358e-06,-1.206895909052496e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\29.jpg,jeans,exito,3699540.0,433514790.0,334413120.0,54076824900.0,44170374270.0,40809513540.0,7143234668370.0,6832205827140.0,5281487749830.0,5494367754570.0,3277246263.5359817,13941714807.4359,1622740727.692309,38412760289.41689,319034631529.70905,13004655693.259766,25081814891.617188,0.0002394493278583297,0.0010186400323273712,0.00011856422901677802,1.4591710268032188e-06,1.2119048133160306e-05,4.940029474107922e-07,9.527734355391435e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\3.jpg,jeans,exito,5943795.0,654573525.0,868539690.0,88021339875.0,151130793390.0,95484955020.0,13196599912275.0,28075897012050.0,13444733738670.0,16627847519880.0,15934987699.171999,24215044595.61928,-164892675.90929767,-6695432762.826917,-1085025781087.2708,618894609261.2852,32425824127.71875,0.00045104937768182817,0.0006854213509031653,-4.66738602233403e-06,-7.773544648684941e-08,-1.2597387880712546e-05,7.1855024885527176e-06,3.7647094751915923e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\30.jpg,jeans,exito,9481920.0,1274994390.0,1150773945.0,200592875640.0,177736653165.0,149261632425.0,34335744314520.0,30553012517055.0,23120520348495.0,22560116582865.0,29149676949.07327,38072885437.48669,-5478159097.515318,-476418230168.1131,-259447267318.10278,248801265712.375,-9678371192.835938,0.0003242210235083176,0.00042347055530058965,-6.093152773668338e-05,-1.7208683786871207e-06,-9.371484338602253e-07,8.986940541521177e-07,-3.4959205774033065e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\31.jpg,jeans,exito,5195625.0,579324300.0,515046195.0,70323378270.0,71838601275.0,57441586875.0,9118141557360.0,11601123215985.0,6975412966005.0,8011153925775.0,5727368248.012272,20781686469.95191,12735411.309204085,-308887417.4477243,359500634510.3339,1363787322.3554688,-1542534591.484375,0.0002121678188885741,0.0007698483666885111,4.71777668750473e-07,-5.020023186012854e-09,5.8425867118191515e-06,2.2164204795339355e-08,-2.5069196662207642e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\32.jpg,jeans,exito,5195625.0,579324300.0,515046195.0,70323378270.0,71838601275.0,57441586875.0,9118141557360.0,11601123215985.0,6975412966005.0,8011153925775.0,5727368248.012272,20781686469.95191,12735411.309204085,-308887417.4477243,359500634510.3339,1363787322.3554688,-1542534591.484375,0.0002121678188885741,0.0007698483666885111,4.71777668750473e-07,-5.020023186012854e-09,5.8425867118191515e-06,2.2164204795339355e-08,-2.5069196662207642e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\33.jpg,jeans,exito,5756880.0,742647465.0,620017710.0,102790943445.0,88539174240.0,79154366910.0,14954585292855.0,14457981275430.0,10934744748270.0,11145125081340.0,6988137537.820031,21763080120.677708,-828988759.4954814,-108587611470.67474,234504973072.8166,78011142219.01953,-98016668700.48047,0.00021085654705629627,0.0006566682328045796,-2.5013489850434208e-05,-1.3655648777961903e-06,2.9490634388183566e-06,9.810444713559799e-07,-1.2326279066568142e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\34.jpg,jeans,exito,5849190.0,735637260.0,568905255.0,99890586450.0,78713319165.0,71953359945.0,14425041872280.0,12543571909125.0,9733882323975.0,9862175534625.0,7371420838.982468,23380326192.192646,403640584.2335805,7896768006.919278,339693802897.33545,-83228363702.70703,-115909796001.90625,0.00021545657329436835,0.0006833750336481605,1.179786353556078e-05,9.543552288206145e-08,4.105332165120869e-06,-1.0058472531580633e-06,-1.400815115614688e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\35.jpg,jeans,exito,5889225.0,781351365.0,515638560.0,113429157885.0,67215562710.0,67807126500.0,17658277227705.0,10373708777970.0,9651892065600.0,8726136675630.0,9763572754.976408,22068174970.717903,-605082696.0545527,18334935977.223793,624150917159.4275,-118983262279.95703,-85712715852.34375,0.00028150912234853104,0.0006362827136894344,-1.7446103285068586e-05,2.1783819523633838e-07,7.4155649912284104e-06,-1.4136454662615249e-06,-1.0183566145676186e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\36.jpg,jeans,exito,9799905.0,1182063465.0,1259749215.0,184880935635.0,197722683615.0,145742552865.0,32074490090655.0,33844493542185.0,22095061490055.0,22705650284355.0,42300570285.763824,35785594970.45534,-6208259118.782504,-430408350307.6574,-772448746170.6301,-173164677803.26562,452469115737.5547,0.00044045596012897196,0.00037261858374526644,-6.464368476405795e-05,-1.4316142883585392e-06,-2.569301132870791e-06,-5.759763415485653e-07,1.5049922954975545e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\37.jpg,jeans,exito,5347350.0,596444235.0,533193525.0,72653960715.0,74511827475.0,59343041550.0,9471876681435.0,12047441351985.0,7230077609640.0,8280890964060.0,6126479726.335479,21346178115.611584,-129445593.27253242,1345849226.0409184,360809308997.59564,14502181972.972656,-4355154565.6640625,0.00021425638786261997,0.0007465225091765207,-4.526995351031044e-06,2.0354005233441876e-08,5.456714185745149e-06,2.1932433593808635e-07,-6.586535631687432e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\38.jpg,jeans,exito,5347350.0,596444235.0,533193525.0,72653960715.0,74511827475.0,59343041550.0,9471876681435.0,12047441351985.0,7230077609640.0,8280890964060.0,6126479726.335479,21346178115.611584,-129445593.27253242,1345849226.0409184,360809308997.59564,14502181972.972656,-4355154565.6640625,0.00021425638786261997,0.0007465225091765207,-4.526995351031044e-06,2.0354005233441876e-08,5.456714185745149e-06,2.1932433593808635e-07,-6.586535631687432e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\39.jpg,jeans,exito,5438640.0,702330945.0,590483355.0,95753762505.0,84358132275.0,76803723870.0,13665626513295.0,13781410556145.0,10522706908440.0,10993013295300.0,5056684503.037561,20248245882.067936,550334654.3283523,-5762385145.172874,225709629094.74338,-15596243360.257812,-20264594991.847656,0.00017095634845823307,0.0006845525317237843,1.860570950738237e-05,-8.35365434020362e-08,3.272082957336734e-06,-2.260966991184706e-07,-2.937731818358666e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\4.jpg,jeans,exito,6437220.0,713498925.0,932170095.0,97393778685.0,161340251085.0,104001602610.0,14878604222445.0,29658979310175.0,14887891323210.0,18037115592180.0,18309839348.429924,26353240230.576977,680237067.1650668,24605481142.0279,-1337003750807.5083,633560298087.3125,-42783651813.71094,0.00044186319644042043,0.0006359710068042485,1.6415858114046615e-05,2.340377864806606e-07,-1.2717060745496199e-05,6.026179651212528e-06,-4.0694149040383166e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\40.jpg,jeans,exito,6535905.0,868799025.0,681093525.0,124824876345.0,99707375835.0,92036894235.0,19081496805435.0,16679869516785.0,13347689700645.0,13481060454975.0,9337924524.10439,28731988371.9133,1501093844.1110244,6358732220.573005,301358728006.57367,-59131967341.21875,-85605753612.6914,0.0002185943322033462,0.0006725959065978937,3.5139565069409745e-05,5.822455911526528e-08,2.7594304123941757e-06,-5.414495545073408e-07,-7.838602238513245e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\41.jpg,jeans,exito,6044775.0,831716925.0,551768745.0,124567311555.0,74507727585.0,75172679865.0,19928492096235.0,11831237019345.0,11064364724175.0,10016614772475.0,10129132577.04703,24142122916.691414,-746672617.5174055,1549683682.1202462,622751497694.5742,-100700751029.58594,-98791814130.29297,0.0002772119675597597,0.0006607165365740201,-2.0434778975450944e-05,1.725014340385138e-08,6.93209379703662e-06,-1.1209399803185792e-06,-1.0996908469363048e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\42.jpg,jeans,exito,9917460.0,1153372905.0,1283145975.0,176773118325.0,201599717385.0,143459611560.0,30097471375305.0,34543252530315.0,21466282219500.0,22363014805890.0,42639070092.071495,35583056550.60282,-5766682342.350755,-378358250990.0626,-747878213434.6143,-63771336158.796875,409746407113.03125,0.0004335176757968577,0.0003617781518277962,-5.863070467335384e-05,-1.2215241721379824e-06,-2.414514056810524e-06,-2.0588484169082729e-07,1.3228603827867995e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\43.jpg,jeans,exito,5015085.0,560347455.0,492700035.0,67810480005.0,67889931375.0,55129730610.0,8737932502605.0,10809389986005.0,6687031242660.0,7602504136560.0,5201517180.84507,19485303240.282196,79175995.14084467,-1050729380.2518767,311025403638.9181,7392112599.625,1442480125.4609375,0.0002068109077637058,0.000774730354830653,3.148016022800592e-06,-1.865499472295292e-08,5.522047229894194e-06,1.3124199639722776e-07,2.5610266196218502e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\44.jpg,jeans,exito,5015085.0,560347455.0,492700035.0,67810480005.0,67889931375.0,55129730610.0,8737932502605.0,10809389986005.0,6687031242660.0,7602504136560.0,5201517180.84507,19485303240.282196,79175995.14084467,-1050729380.2518767,311025403638.9181,7392112599.625,1442480125.4609375,0.0002068109077637058,0.000774730354830653,3.148016022800592e-06,-1.865499472295292e-08,5.522047229894194e-06,1.3124199639722776e-07,2.5610266196218502e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\45.jpg,jeans,exito,4393905.0,553675635.0,477236325.0,73977428055.0,64256791335.0,60893532330.0,10383143046885.0,9639328590705.0,8291647754520.0,8173341004320.0,4208803382.265101,12422600586.791826,757019299.0078906,550973421.7608131,-38328858642.21934,65934595020.421875,-88097047229.55078,0.00021800041083667483,0.0006434446529367378,3.921079299888686e-05,1.3614571980426044e-08,-9.471073999257367e-07,1.6292460842067051e-06,-2.1768810316414743e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\46.jpg,jeans,exito,4864635.0,673262730.0,522695940.0,101782927680.0,72734778120.0,70866906945.0,16583193349920.0,11217991108470.0,10549842809685.0,9670712912565.0,8603747000.040894,16572076151.09923,-1473915238.8465116,114986353057.32788,-158502104941.822,21435505815.16797,-79000326047.36719,0.00036356922200620785,0.0007002875413763493,-6.228335360023641e-05,2.2030312092638312e-06,-3.036752402667769e-06,4.106842859311115e-07,-1.5135725170585973e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\47.jpg,jeans,exito,5397585.0,720898005.0,522638310.0,106503861255.0,69260518380.0,72333157200.0,17050610874675.0,10439738351490.0,11073653020380.0,9633525259140.0,10221184166.453905,18654404149.347572,2529918341.2193446,95753535291.79099,120824838652.10297,85289849668.73438,-106800093400.74219,0.00035083445077000797,0.0006402983771349726,8.68375422338753e-05,1.414673088019033e-06,1.7850792358162224e-06,1.2600814647716886e-06,-1.5778761324220466e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\48.jpg,jeans,exito,12548805.0,1393990395.0,1394422365.0,207381097785.0,206530452465.0,153653122575.0,34733253617835.0,34407152284035.0,22731725314455.0,22618681970805.0,52528964745.06067,51582333340.3349,-1246996072.4077826,25805136114.06062,-6148461977.198655,-35401892843.03125,-46726296065.74219,0.0003335754651386211,0.00032756405766697625,-7.918817682744706e-06,4.625942469943859e-08,-1.1022004014797901e-08,-6.346299391528762e-08,-8.37636184045976e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\49.jpg,jeans,exito,4912575.0,547409010.0,495029205.0,66629510490.0,69016459665.0,55269231165.0,8677924345830.0,11090229523605.0,6820252684545.0,7708646878545.0,5631637840.894365,19133472880.486374,108048479.72047551,-1681149137.6205351,279520496727.65424,82066085859.90234,-3643756194.9414062,0.00023335458094982431,0.0007928214974547535,4.477135856348489e-06,-3.142919501294347e-08,5.225654289186106e-06,1.5342309368760005e-06,-6.81202645664882e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\5.jpg,jeans,exito,6531060.0,723293475.0,910160790.0,97790478105.0,156824981130.0,100275915930.0,14742223452195.0,28940864831880.0,14185495874940.0,17295124992900.0,17688097943.498558,29986050902.22318,-521406496.6574214,-5548943995.46705,-1271719997123.44,673018731441.9062,72597857869.9375,0.00041468066584658507,0.0007029944991238573,-1.2223880368669464e-05,-5.090391178532886e-08,-1.1666277872347048e-05,6.17401908600614e-06,6.65985267797624e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\50.jpg,jeans,exito,4912575.0,547409010.0,495029205.0,66629510490.0,69016459665.0,55269231165.0,8677924345830.0,11090229523605.0,6820252684545.0,7708646878545.0,5631637840.894365,19133472880.486374,108048479.72047551,-1681149137.6205351,279520496727.65424,82066085859.90234,-3643756194.9414062,0.00023335458094982431,0.0007928214974547535,4.477135856348489e-06,-3.142919501294347e-08,5.225654289186106e-06,1.5342309368760005e-06,-6.81202645664882e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\51.jpg,jeans,exito,4865400.0,658654035.0,516487965.0,93802435695.0,68677977765.0,70244971125.0,13938512323965.0,10278020580045.0,10058920614285.0,9309674475015.0,4637076665.57155,13850046250.66588,325358723.92532164,-15491720123.022429,46978243857.90378,13204579256.917969,-56691065534.16016,0.00019588770342042147,0.0005850784768026164,1.3744386348133537e-05,-2.9669024370905586e-07,8.997055529367279e-07,2.528879818832023e-07,-1.0857210119914378e-06
