rutaImagen,etiqueta,estado,crudo_m00,crudo_m10,crudo_m01,crudo_m20,crudo_m02,crudo_m11,crudo_m30,crudo_m03,crudo_m21,crudo_m12,central_mu20,central_mu02,central_mu11,central_mu30,central_mu03,central_mu21,central_mu12,normalizado_nu20,normalizado_nu02,normalizado_nu11,normalizado_nu30,normalizado_nu03,normalizado_nu21,normalizado_nu12,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,momentos_tamano,sift_tamano,hog_tamano
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\135.jpg,sofa,exito,2448510.0,298644780.0,247454550.0,42048672270.0,25729508160.0,30586511775.0,6434190640290.0,2748445879680.0,4343962664265.0,3227449055055.0,5622966587.258905,720929752.845243,404478765.2312029,-66152718799.74208,2417250596.194246,-4284317934.220703,7464850121.7578125,0.0009379112361411473,0.00012025113526268229,6.746708748909286e-05,-7.051686439744348e-06,2.57671847203253e-07,-4.566957674370814e-07,7.957312009756543e-07,2.9754476451392917,6.163122118161359,9.717282619414082,9.856433819481262,9.999999999989829,9.999859726582589,9.999999999999233,0.31830988618379047,0.019979002957082163,0.03086693085695922,0.0018540833691217925,0.04234888664903484,0.06661404459928644,0.002534163392336879,0.005307806683980046,0.07869312519224803,0.06251990864839474,0.10991714605439379,0.10993131920565576,0.1143305643344527,0.01640176254815767,0.020732497507940695,0.017149017260811295,0.06335745872975651,0.13968063204208955,0.1405752722960176,0.13217542313258285,0.23711283295129545,0.03589691307544367,0.21557170920318772,0.034353486929634476,0.40040700773658955,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\136.jpg,sofa,exito,1960185.0,208282725.0,216167325.0,27082328805.0,24166975515.0,22927599270.0,3945230413335.0,2737323925395.0,2986924421010.0,2557996966770.0,4950900631.931832,328249885.70703906,-41620220.487187125,15420016613.58766,-185161690.01481223,9155982484.579102,-725629217.2304688,0.0012885168043122288,8.543001065687958e-05,-1.083203996279663e-05,2.86643559280553e-06,-3.441981107950282e-08,1.70201075255491e-06,-1.3488762480425762e-07,2.8620300467388846,5.839235287592577,9.862885473004813,9.957652073983224,9.999999999999304,9.99997640248119,-9.999999999999481,0.3183098861837905,0.028883617778623322,0.020963412633971727,0.03747272740663458,0.06669945351778388,0.05072123305473036,0.02337695591553986,0.07471935597404263,0.053776751094313464,0.10518550223990705,0.09082303581035718,0.08777196978652885,0.005730247261169106,0.11762467202257196,0.08140103590960346,0.10254376046945032,0.09820106641562827,0.09254352008947976,0.03295453854433029,0.09401938373870845,0.03155471311060586,0.13719942605555244,0.11776354448054635,0.11082902930878276,0.060920837109997086,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\137.jpg,sofa,exito,2088705.0,228340515.0,233881920.0,30512934075.0,26569978470.0,25618314390.0,4549726925625.0,3060208096830.0,3440505804120.0,2916752495910.0,5550389919.427418,381142563.1168347,49975126.20314701,450284762.70503175,-311357967.7026642,12905306010.761719,888779245.3769531,0.0012722406886104928,8.736414630281563e-05,1.145512115311838e-05,7.14158295292691e-08,-4.938183430959047e-08,2.0468006257883345e-06,1.4096170320240694e-07,2.866587267741722,5.852460538810716,9.858747967939019,9.982821421649597,-9.999999999999797,-9.999979786667526,-9.99999999999992,0.31830988618379047,0.03850153146118307,0.04089925769423693,0.04237204892454525,0.07791857820420553,0.05702050061353511,0.04973113949190823,0.027864256981167193,0.04455432300542211,0.10380736193453728,0.09846062738177233,0.07370545755231928,0.02151563023890264,0.07795791446516652,0.09853734411538943,0.07329969898510352,0.09647525150337215,0.12143194697966876,0.08764946895890496,0.09660210755734107,0.0495609702851297,0.22750411740616455,0.15684428428059052,0.19711959031596213,0.08236946904925277,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\138.jpg,sofa,exito,2714985.0,342347190.0,295826520.0,48867594120.0,33603327780.0,36634117530.0,7530854809290.0,3965130355530.0,5159382695580.0,4100570962710.0,5699179377.047054,1369879000.2423222,-668253514.2152728,-68406188144.0714,5164244298.352148,3265485468.8515625,8971702693.539062,0.0007731743844376888,0.0001858434842447896,-9.065805185612954e-05,-5.632183608171204e-06,4.251950426547979e-07,2.688618417335538e-07,7.386799092139661e-07,3.0181732555753844,6.422585052054007,9.791182378021109,9.905081553441889,9.999999999996165,9.999934803589923,9.999999999998494,0.31830988618379047,0.015586909964358471,0.03160304747021398,0.0024371620579723805,0.03386957155572123,0.06654286632528451,0.001538355131420562,0.007430528834672548,0.08202350133972244,0.050049669302807166,0.11486006714438146,0.11464772618551167,0.10278711159886209,0.025213607058570793,0.006134012946753067,0.02580856497693163,0.04930878969894682,0.1467633678349118,0.14768683832597437,0.13100520943400265,0.21787651640259928,0.05594331505870473,0.16388851648290495,0.056490356888464176,0.38894968478697933,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\139.jpg,sofa,exito,3426180.0,410465085.0,373410525.0,56533607865.0,42716293635.0,44222374125.0,8478109253085.0,5093089609395.0,6042198820935.0,5019510565545.0,7358845884.001563,2019243222.9446967,-513157249.3059687,-57977806036.5574,-2593330866.2979755,3701741066.3710938,13845229213.158203,0.0006268871336712624,0.00017201577749697224,-4.371496321718318e-05,-2.6683103328713383e-06,-1.193527665178265e-07,1.7036508643987064e-07,6.371984505096281e-07,3.0975059419265336,6.668265176591124,9.915877910554293,9.982432399108665,9.999999999999831,9.9999917768544,-9.99999999999999,0.3183098861837905,0.030752816064255607,0.036628303871894655,0.05014681050501744,0.06476947701943293,0.0987366272548067,0.10768343103758436,0.06269445615017737,0.061989928566332314,0.09099438854780176,0.17530058455027417,0.10066797465269707,0.24675264716389844,0.03736751449522971,0.021319859729627483,0.10814174511219371,0.08098543894638562,0.23909313247687972,0.13868763401357231,0.0807978561530513,0.41565256934186834,0.02353603767312993,0.07334925241489089,0.23409650558619852,0.17762853817148955,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\14.jpg,sofa,exito,2178465.0,255360315.0,242389485.0,35569927305.0,27415265475.0,28432573695.0,5474100198765.0,3149123553405.0,3978081676245.0,3219030072975.0,5636515257.113425,445512718.5567118,19606196.19337412,-16845244126.890543,-409386737.41819495,15755152836.00586,1041489683.15625,0.0011877075393664659,9.387694179407576e-05,4.131351726189419e-06,-2.4049211530658496e-06,-5.844633756479538e-08,2.249293630871824e-06,1.486888851746583e-07,2.892252726257634,5.922038789282373,9.811200216202451,9.959040261952048,9.999999999999583,9.99999897346183,9.999999999999096,0.3183098861837905,0.033469649294259954,0.022310939338188136,0.03654928417814956,0.07602499321076304,0.05091571635192908,0.03133156605034734,0.0697337697828276,0.053838795336271277,0.11594739421562715,0.09289036630475027,0.09029416938436877,0.02960685136964912,0.10490052046037983,0.08239232777555677,0.10972320948897762,0.09791671294468336,0.09777293469240844,0.05119366940319603,0.09980878733072818,0.00920410135509584,0.11558022560018993,0.11400253239089725,0.12788293760402858,0.04985985291084983,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\140.jpg,sofa,exito,3210960.0,370453545.0,350124690.0,50732911215.0,39521996610.0,40610116290.0,7662132071505.0,4604562915870.0,5573408018160.0,4613833125690.0,7993098510.05599,1344224682.7271318,215675810.35340112,-35357204267.95386,1914701031.549914,-8299804105.529297,7082931936.902344,0.0007752564256147862,0.00013037732757117072,2.0918553376490168e-05,-1.913774127191131e-06,1.0363673744441249e-07,-4.4924226014988344e-07,3.8337680159246124e-07,3.043047351640496,6.379115360095067,9.952748631729854,9.989439039775787,9.999999999999945,9.999993582861455,-9.999999999999988,0.31830988618379047,0.027719466868361877,0.0442638990973851,0.04149223561331477,0.05840638640289038,0.055602975678418425,0.06660878286531802,0.023978911630391828,0.04327983554143475,0.08383460523750266,0.09190498300992175,0.07247722379879545,0.0648706266405747,0.0971443951887992,0.08809875770636112,0.07203014144921557,0.09408020793976818,0.1063597357328131,0.0839460605069966,0.09421255154136968,0.0167035313775226,0.25519545864871734,0.1313506584791022,0.187271849893187,0.09320114699959639,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\141.jpg,sofa,exito,4001715.0,476574855.0,447958245.0,66890280375.0,52821421395.0,52904070975.0,10282447895145.0,6508787529135.0,7382946223185.0,6220283013345.0,10133716647.130571,2676273811.1565704,-444464754.53832585,-97395435541.87866,-3297680751.25305,1008440896.7773438,29147977641.222656,0.0006328145356532173,0.0001671237738394295,-2.775524193653407e-05,-3.0403474402651345e-06,-1.0294214687887233e-07,3.148002452186101e-08,9.098986899883141e-07,3.096943449817043,6.657480009703989,9.875064427724192,9.980701224887659,9.99999999999976,9.999990904222877,-9.999999999999968,0.31830988618379047,0.011844892450338316,0.03208677554244389,0.0024272782353891883,0.027483672784583406,0.06649808532294811,0.0040553207617658035,0.004194230970830574,0.08322461211618006,0.04034052896762625,0.11626247094816734,0.11654607386708553,0.09572843496243277,0.01683276455054537,0.00837777867789107,0.027622611703031805,0.02845488113400705,0.1479623386257314,0.15103665132076166,0.12986404962411024,0.20431997148747424,0.04352055168847564,0.14430657216687112,0.04674256251041875,0.384342889073097,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\142.jpg,sofa,exito,4015485.0,473849925.0,442827645.0,65897369535.0,51556100175.0,51909333825.0,10047404495535.0,6283167226125.0,7187554629975.0,6032456972295.0,9980400246.7308,2721071983.8235793,-346831089.3694094,-84344827055.86473,-2598558786.0349693,2249444796.1015625,25042821282.16992,0.000618973338059429,0.00016875786213874303,-2.1510078936973713e-05,-2.610438297170827e-06,-8.042434384295473e-08,6.961940699962395e-08,7.750651939908796e-07,3.103621897664772,6.688999479916166,9.905025457836624,9.985610898578708,9.999999999999867,9.999993421207146,-9.99999999999999,0.3183098861837905,0.04670300890483753,0.07542028913418385,0.08062949188968316,0.09189813838541036,0.02265603778720465,0.09397136607224921,0.09209803668240382,0.014318712343311642,0.1135388931598141,0.05839725676953424,0.00750883055325664,0.0592773047707759,0.03089539097890763,0.029972852989895844,0.00959555345202354,0.0527590940596309,0.07383345467725906,0.006862481152543061,0.00640880073789526,0.018812873719249085,0.08849959030421406,0.0853383952871643,0.11175009515227972,0.0956819406848264,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\143.jpg,sofa,exito,3432045.0,396907245.0,380128755.0,54680474415.0,43711283235.0,44228527275.0,8314403498325.0,5199751481655.0,6112564795935.0,5123678999865.0,8779164515.657183,1608726194.5620031,267606922.16955408,-39829752688.06576,1986928299.0832908,-5668186040.9921875,9301077510.857422,0.0007453276628356079,0.00013657656518418294,2.271911427374972e-05,-1.8252618467563026e-06,9.105415353592664e-08,-2.5975365204915416e-07,4.2623668912154567e-07,3.0545785260549474,6.428591049574523,9.957062044158866,9.991460587252433,9.999999999999961,9.999994807543086,-9.999999999999996,0.3183098861837905,0.014919833120279634,0.018081023574471573,0.03667347458928181,0.038623813536683156,0.04701910282304246,0.008139788096076832,0.0665897085225047,0.04771561247756873,0.06530352291957232,0.06779649812583777,0.09358170616718847,0.03674154471375069,0.09799911159283904,0.0775331693923193,0.10823790474333829,0.05257116972998189,0.03344163135822742,0.06324348808620951,0.11057088345597575,0.10699904834331683,0.10728087661377578,0.12044933828425648,0.14630722594771892,0.07290196726101623,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\144.jpg,sofa,exito,2147610.0,225782610.0,243022650.0,29212306320.0,27926079690.0,25736916420.0,4247707161210.0,3255731238930.0,3360503487240.0,2977321228110.0,5475321030.113989,425738188.0408452,187450638.91474843,25294660531.038795,-724977842.4809885,15436979122.21875,-1028035258.4423828,0.0011871312920258487,9.230639125157386e-05,4.064209531131426e-05,3.7423147514126977e-06,-1.0725960409845174e-07,2.283882585237311e-06,-1.5209658607279586e-07,2.892980828210764,5.918887302302396,9.779748902267237,9.929491671940323,9.999999999997854,9.99995572424766,-9.99999999999851,0.3183098861837906,0.05286635084565211,0.0003631582982342906,0.0010595382843807564,0.11447219908537619,0.009005183762719244,0.03309617185636462,0.006750295078560223,0.012547541124645997,0.1720646287455014,0.039650537897788114,0.16053188718303732,0.11487172946385246,0.027351814240085554,0.07373640027287795,0.1817859605615322,0.1700750654143065,0.04917317620423469,0.20277443820091925,0.04971012136990801,0.20377321758516026,0.07959138896745925,0.16052511746603332,0.2186626813508499,0.09010896202128145,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\145.jpg,sofa,exito,2012205.0,200402970.0,215704755.0,24770404200.0,23526700605.0,21575195550.0,3506795710710.0,2608736233095.0,2672030704410.0,2355958492560.0,4811528049.299201,403539033.6839437,92357794.83969018,81423249943.72261,198948500.56750312,-1708562706.9296875,-6954186098.123047,0.0011883341399813606,9.966463992900622e-05,2.28102007463894e-05,1.4176462498392846e-05,3.463858246085811e-08,-2.9747492463985896e-07,-1.210781422935413e-06,2.8900845146539695,5.9254093556218335,9.378810164980305,9.571576903098736,9.999999999831095,9.999207576259677,9.999999999998513,0.3183098861837906,0.020177617271768294,0.015404402678123498,0.009571227431046384,0.04361603570188912,0.08517935988925066,0.046944336349574456,0.010689289197886667,0.05173853657876077,0.06820012120947255,0.1090558364292451,0.07308896751450934,0.10683356020242954,0.05890829676677819,0.04242303903055017,0.0462267864584334,0.060565903853996114,0.058505349461194976,0.037975942175824,0.046595229534942495,0.17292777108101964,0.11055902283612426,0.03982542619900244,0.11287923780438774,0.07419636212434905,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\146.jpg,sofa,exito,2922045.0,334960860.0,313641585.0,45211986030.0,34790415255.0,36268185390.0,6727818270810.0,3980330997075.0,4896276893280.0,4054733429550.0,6814638373.841522,1125278735.4350295,314716143.85112154,-17293451801.630314,4488942731.670308,-28765034495.777344,-934280542.4277344,0.0007981215085528565,0.0001317911696261555,3.685914199946016e-05,-1.1848529063542355e-06,3.075578492418656e-07,-1.970823125114245e-06,-6.401180219794832e-08,3.031557784491215,6.347240830905494,9.854883107015445,9.98160696734694,9.99999999999995,-9.999997837803349,-9.999999999999758,0.31830988618379064,0.006441182322910803,0.0492388124863588,0.056830678896994995,0.024390125449203926,0.07336077918886301,0.0569183649686908,0.10612982036361981,0.024168909193572806,0.055840908013009435,0.10930972091914952,0.022373676364281652,0.017819211773833082,0.1590355214183208,0.09672814102813915,0.02688131106849793,0.07305619649685213,0.09811186402316137,0.05810187537491869,0.00878258554189332,0.05415215495857729,0.18685155795776,0.17825526306179268,0.006539281632009407,0.14517078221541593,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\147.jpg,sofa,exito,3316275.0,386227590.0,360112275.0,53615998590.0,40633156305.0,42728512980.0,8194818425730.0,4748060240145.0,6009803864460.0,4916621637840.0,8634279258.156864,1528784500.5882344,788295084.1176481,-60700691167.39887,3711087433.8165975,4058909733.1152344,13109261454.05664,0.0007851000716336251,0.0001390097291317414,7.167830788244773e-05,-3.030869893618308e-06,1.8529975457315602e-07,2.0266700550553959e-07,6.545636483627183e-07,3.0342763767693803,6.3584427568732,9.902658289406435,9.97552521205504,9.999999999999721,9.999985725904583,9.999999999999881,0.31830988618379047,0.003266740779500987,0.08031781810660121,0.030056258947809767,0.016146565182527432,0.04146793964578267,0.1110096613051853,0.04728339625744942,0.08108526326042348,0.05146826791195482,0.0589864196276153,0.05226496946959229,0.08647267725302585,0.0566532665450034,0.1985070680225177,0.07181087472615551,0.10079367916675262,0.09252408121286629,0.07013266822380164,0.08403312456298706,0.012522463951737912,0.049267598769421155,0.3160225346749675,0.08889717724431326,0.18693764726122097,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\148.jpg,sofa,exito,3454995.0,416231910.0,372189075.0,58245960660.0,41979818955.0,44903663745.0,8888575563360.0,4932671543115.0,6275194072785.0,5095101799605.0,8101458887.2772875,1885779007.2270997,65112728.75156666,-80467479588.677,4107920233.501462,-15036220294.710938,23659230899.867188,0.0006786852114186219,0.0001579777595636051,5.45470225716988e-06,-3.626618231683469e-06,1.8514135759279045e-07,-6.776729050686081e-07,1.066306519946488e-06,3.0774493996799785,6.566461746717938,9.819563860707262,9.971437761099546,9.999999999999465,9.999985605388673,-9.99999999999986,0.3183098861837906,0.014157966228189453,0.016378398020486552,0.008357125105369411,0.015220857800171699,0.08607606503030249,0.055353372063767774,0.005446194808831073,0.03914701781460623,0.019572954039244445,0.10078544532387294,0.06682784343867654,0.13929990813483759,0.027754700315885564,0.01683766037105816,0.032012602776355065,0.03291544316001511,0.031297961178505265,0.02088743688670977,0.039410520174378974,0.23974400772627713,0.05528622310707592,0.09447479909070637,0.07970026386734447,0.08159544361801066,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\149.jpg,sofa,exito,3245130.0,345479610.0,350150955.0,45254265540.0,39221659395.0,36497466090.0,6683225635920.0,4546470929055.0,4722043135590.0,3994336913640.0,8474179403.003298,1440217268.671613,-779935855.2310258,61075398476.54968,3636466981.1580477,5153388037.78125,-12927208981.179688,0.0008046989883563817,0.0001367614873367801,-7.406187240558608e-05,3.2194824410232443e-06,1.9168997477264646e-07,2.7165180601787294e-07,-6.814351336950484e-07,3.0261978616456173,6.329586076821511,9.892464695145073,9.972013202470974,9.99999999999964,9.999983449944509,-9.999999999999837,0.3183098861837906,0.025717483996313725,0.014206264847488144,0.007487404919480122,0.06076626990958804,0.08409996715243141,0.03706795167242019,0.031056572410507178,0.06407479822884996,0.10441896398470023,0.12024496167146177,0.08488909726343088,0.06651127626029432,0.1384312394905911,0.09593788144912278,0.06284097731579287,0.13127964087782204,0.1108153208756834,0.08527123228484107,0.06124211657894501,0.0696917039872536,0.2685982252508119,0.10550844113687691,0.16963219351965916,0.05636755817849977,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\15.jpg,sofa,exito,3587850.0,400692210.0,394433235.0,54529062810.0,45118173825.0,44243302485.0,8261021770530.0,5348245139505.0,6020935834125.0,5083588757685.0,9779631491.889128,1755832346.7985039,192875452.2089563,-13185623176.26259,2083921946.3431365,-16842230194.078125,2369153120.390625,0.0007597206560973743,0.0001364000375283133,1.4983331960799742e-05,-5.407729572784785e-07,8.546646742417554e-08,-6.907388833629693e-07,9.71644587466754e-08,3.047633445171331,6.409462886023284,9.977372617891822,9.9975611608195,-10.0,-9.999999610864633,-9.999999999999996,0.31830988618379047,0.03574908184160989,0.041862333683433464,0.04324386807754757,0.07346513614001328,0.058633703152783455,0.055397998818226685,0.03588671277117822,0.0408255110747758,0.09878715111126864,0.09808485304427385,0.0703893545097259,0.04007192776731198,0.06080836264303883,0.07964833021106651,0.06679232316316698,0.07888112181130837,0.10592660186257442,0.0670737945535023,0.08935206337488398,0.006197984504273525,0.1793715771988435,0.11497249349332594,0.17092711365218854,0.07750746350982188,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\150.jpg,sofa,exito,3960660.0,457174710.0,440889900.0,62578014900.0,51663385560.0,50265168285.0,9442157167620.0,6323933627070.0,6826242502455.0,5837542346895.0,9806831444.822304,2584720912.6912227,-626277124.2067982,-45139509674.74734,-2542157940.2068515,4809052933.515625,13524432283.914062,0.0006251634602375872,0.00016477014809708278,-3.992375888579998e-05,-1.4458989139001059e-06,-8.142984784710538e-08,1.540425331059443e-07,4.332116607231695e-07,3.1024093534088695,6.660672548169955,9.967246656622287,9.99554617337892,9.999999999999988,9.999997909028204,10.0,0.3183098861837905,0.009357165144593428,0.017444639566361424,0.036717549131968105,0.0051680765563590775,0.04429792778285127,0.0010900228966507044,0.06408819170877487,0.044457355571657316,0.021618551817898395,0.04908819843416786,0.09405134523408731,0.06583200459620452,0.08980942542742969,0.1009708472391202,0.09624267041564151,0.046784111843615035,0.02250755675634623,0.062095769470755374,0.10899795308710993,0.1639265535152399,0.0987430005667878,0.18145892124146645,0.12985439297560894,0.10712172665740768,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\151.jpg,sofa,exito,2180505.0,254245965.0,240012885.0,35387249385.0,26866220895.0,28249986300.0,5441743602195.0,3055662864885.0,3970743387990.0,3193465142070.0,5742276904.413519,447485342.4453274,264584955.23856825,-23488917017.125835,-71326106.19900197,13891589142.232422,2628223915.1464844,0.0012077302869847276,9.4116255633296e-05,5.564818089432661e-05,-3.3455711963285115e-06,-1.0159113179703694e-08,1.9786055045278337e-06,3.7434293891050374e-07,2.8854401725938383,5.902179586736181,9.808764195627138,9.948064606117473,9.999999999999012,9.999981697848632,9.999999999998922,0.3183098861837906,0.036826881196826255,0.010931954690577148,0.008144234400247996,0.08106454709739962,0.08367714580513859,0.019939519287746423,0.034700236995803026,0.0691514821027265,0.12938947403088044,0.12624764778569977,0.08821057214995448,0.018755887730900273,0.15283592952142874,0.11954157622250271,0.06964696113290675,0.16167583961389703,0.14023354702263235,0.10402506376112268,0.06584370646887969,0.018388827113309438,0.3084329782576958,0.15915757037989509,0.1895419831545682,0.05645050074022922,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\152.jpg,sofa,exito,3895380.0,451466535.0,436921590.0,62347356435.0,51415660710.0,50460617115.0,9507353452905.0,6303963412740.0,6956439873075.0,5931625038045.0,10023313023.341516,2408766438.29144,-177697068.4662203,-41939754909.42048,-3379222029.288856,4497431948.144531,12518092356.996094,0.0006605590288803493,0.00015874316361985953,-1.1710639257457822e-05,-1.4003974550149192e-06,-1.1283456329124874e-07,1.5017236671713825e-07,4.17987771178925e-07,3.0865558299339675,6.597794143856555,9.969145377120752,9.995822599786775,9.99999999999999,9.99999789221946,-9.999999999999998,0.31830988618379047,0.037918890733414756,0.0341228546673775,0.033275923907414906,0.08369183347071657,0.04931517904486032,0.01600772695410072,0.04588223151602559,0.05643909146827508,0.12449128751052255,0.08697895447580835,0.11612293969848948,0.061289008413287195,0.038473522686274984,0.08336977099774402,0.11386962991206846,0.1067561765036964,0.11061235199168055,0.1487899482041065,0.13351663075695971,0.15330906798078056,0.031131594409591023,0.15742261345383943,0.145390348842101,0.1900538162172023,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\153.jpg,sofa,exito,2341410.0,273161865.0,245417865.0,38079856095.0,26237815215.0,28788771975.0,5855533364955.0,2858037513495.0,4034585061255.0,3098122118775.0,6211279258.70126,514029777.52504814,156963915.87398967,-36358171566.63683,130195501.5429,6571986083.277344,4168460130.658203,0.0011329901072182256,9.376339856811385e-05,2.863155180574654e-05,-4.334194158777777e-06,1.5520378445108314e-08,7.834349876891878e-07,4.969148549256389e-07,2.9112426568271297,5.9652227077276905,9.855796018269377,9.937933300092672,9.999999999998403,9.999937953179273,9.999999999999618,0.3183098861837905,0.025800726035164236,0.02016897023982636,0.035471926850962295,0.06049918358063418,0.047374942600493984,0.020712728766031512,0.0616910772739294,0.04760311867071063,0.09503514597258336,0.07208376589161614,0.09703109056547146,0.002649219551609441,0.09479335776175835,0.07435687881675437,0.11998188585812973,0.08878498394395627,0.04674738784414543,0.0889923425656176,0.12113865859899955,0.0319475660129422,0.11972776371949286,0.10425567732708296,0.1802192756247519,0.05664127478333224,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\154.jpg,sofa,exito,3017160.0,360230595.0,338652750.0,50444619945.0,39222465450.0,40150879140.0,7743605176365.0,4675304034120.0,5585417203890.0,4632519296190.0,7435272885.495691,1211327465.0862088,-282204167.11206776,-54629258797.59486,963084078.7580132,-9212221469.800781,12945381676.841797,0.0008167708497650602,0.00013306531962427895,-3.100036016552983e-05,-3.4548520547231964e-06,6.090716003847392e-08,-5.825973658443194e-07,8.186890957301798e-07,3.0223512509522403,6.326612871273884,9.859459400328577,9.969718057338353,9.9999999999995,9.999980914477526,-9.99999999999985,0.3183098861837905,0.008289547244134977,0.01735585841229654,0.036751283160549895,0.028409678286625887,0.04504691341236288,0.004192222034017337,0.06507967576612478,0.04476220713590458,0.05973146702864326,0.056175936583503124,0.09605640334814762,0.047111907432628976,0.09731247435053562,0.08064252072557186,0.11013102907742095,0.07618530569663665,0.030608307640816936,0.07802993783869668,0.11804307838174945,0.11885317124921843,0.11669722531415166,0.13954871206755926,0.16409483352512103,0.08531295744895058,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\155.jpg,sofa,exito,3064590.0,373447500.0,339549840.0,52594443600.0,38964191250.0,41192726010.0,8086135925310.0,4612385289240.0,5794859966730.0,4715658859200.0,7086550127.708442,1342814868.811785,-184436636.03094977,-50082079038.3125,-2323383821.070258,12461633510.652344,8396565932.228516,0.0007545536135726972,0.00014297871225934922,-1.9638234075026242e-05,-3.0461507977305747e-06,-1.413155686802324e-07,7.57956051114821e-07,5.107057555076506e-07,3.046949852381349,6.425197530348785,9.896902492961562,9.97139326085254,9.999999999999611,9.999983402608715,9.99999999999991,0.3183098861837906,0.04587140030883344,0.0036178436634425157,0.00293744000999291,0.10053251755164715,0.008993059461264429,0.01574108026638746,0.012573351091872527,0.012010689749781894,0.15014801527399874,0.039060139280054376,0.15961520045883734,0.06577780292375361,0.03432788369028436,0.05697888723315396,0.168711315677818,0.13641084815774654,0.04420627128750864,0.17976886444131565,0.06933906997649768,0.11326130471364214,0.07073598649708583,0.11546262119708532,0.1939550058032456,0.08519261637532519,56,57,756
