rutaImagen,etiqueta,estado,crudo_m00,crudo_m10,crudo_m01,crudo_m20,crudo_m02,crudo_m11,crudo_m30,crudo_m03,crudo_m21,crudo_m12,central_mu20,central_mu02,central_mu11,central_mu30,central_mu03,central_mu21,central_mu12,normalizado_nu20,normalizado_nu02,normalizado_nu11,normalizado_nu30,normalizado_nu03,normalizado_nu21,normalizado_nu12,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,momentos_tamano,sift_tamano,hog_tamano
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000201.jpg,pliers,exito,1612620.0,167618130.0,173276325.0,20703070050.0,20164431255.0,18352049100.0,2871756907980.0,2511252379485.0,2280683135160.0,2184037952070.0,3280591409.8387103,1545857253.991935,341449225.40322644,37869766643.25424,12375104321.498133,-14847154545.96875,14739299330.614258,0.0012615023386644605,0.0005944362761250183,0.0001312991904720362,1.1467335655263977e-05,3.7473026005246126e-06,-4.495863581840426e-06,4.463203967951279e-06,2.7314363687788967,6.289007274396284,9.397140888304238,9.450576833225071,9.999999999990902,9.999294182272054,-9.999999999694639,0.3183098861837906,0.034705986130243546,0.011646888684136322,0.00655995518995335,0.07773909814668158,0.08370313933817308,0.023009238969431176,0.04286560620537992,0.06993429271927833,0.1300714932118626,0.12826398373385953,0.0903528988284456,0.023708732636027442,0.17719368413250222,0.1246544857044688,0.0713602262294143,0.17694505322410245,0.1510994553442709,0.11214471041673672,0.06855627890177925,0.023293706457096684,0.3533021811194024,0.17091074718227547,0.2004756365745844,0.049312548389375564,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000202.jpg,pliers,exito,3497070.0,344288505.0,356117700.0,43497260205.0,45521087850.0,43236836355.0,6314139982065.0,6597544929060.0,6149303306895.0,6232773711495.0,9601863580.072556,9256495990.732098,8176848840.584076,141192571241.16794,76752027803.40038,109808991260.06055,85848289194.875,0.0007851395961505865,0.0007568990606173562,0.0006686168516083064,6.1737783474542904e-06,3.3560548066404294e-06,4.801501712432101e-06,3.7537974153896373e-06,2.8119047108253143,5.747367446441058,9.605632261889324,9.576586194916368,9.999999999888143,9.999056456444599,-9.999999999993149,0.3183098861837906,0.01454128820513808,0.016326556770384817,0.008696206276087868,0.03808831876627518,0.08482009298727498,0.050132249487888865,0.014519209559063757,0.05482693313859665,0.07025534092593129,0.11060721373056384,0.07684706018229452,0.11013163046552277,0.08341032563756606,0.05335477812753745,0.050371706080319614,0.07893625921922783,0.06561636803085522,0.05116242816114474,0.0510650803790388,0.16709037853341355,0.15908721952548735,0.026051533585645294,0.12848648462617293,0.06775707485903353,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000203.jpg,pliers,exito,645915.0,72291735.0,66269655.0,8135861445.0,8762515275.0,7426283910.0,920599623765.0,1314699803775.0,836540078130.0,982763196600.0,44866578.32214733,1963374252.0805364,9288890.838925883,-20744487.014495585,12805386012.599977,-263140804.21679688,143849818.75341797,0.00010754053917697705,0.004706004637993744,2.2264508828859647e-05,-6.186774319649064e-08,3.8190403686814545e-05,-7.847833348892608e-07,4.290134356795319e-07,2.317534938768744,4.674731624408489,8.758031232736416,8.824107047471237,9.99999999077791,9.97291682408699,-9.99999999996484,0.3183098861837906,0.03553763996919514,0.011371598547811057,0.008228536964315945,0.07853613248173924,0.08374833404918551,0.022334244500757786,0.032874299631077096,0.06823420318387088,0.1253630877241386,0.1250351775017569,0.08734157105707173,0.02596141948797831,0.1468844677274508,0.11505461361047944,0.06830471468838908,0.15412731213549372,0.13397975612721255,0.09962548508729961,0.06467186008747461,0.0029606544683833083,0.29512396209761116,0.1487970712238344,0.18466417054906814,0.057306184414218024,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000204.jpg,pliers,exito,3034755.0,342748815.0,349578225.0,52300707825.0,53629731615.0,38752153905.0,8991616759215.0,9141814941615.0,5828914022055.0,5870255158575.0,13590251730.882277,13361263355.074362,-729623822.8737104,14914856325.581049,-114088694773.09918,-30878022553.42578,-18657046190.615234,0.001475639357346857,0.0014507756339656893,-7.922308213347733e-05,9.296296890929303e-07,-7.111046565633112e-06,-1.9245995991870483e-06,-1.1628770449385064e-06,2.533664072236417,7.587986716958926,9.916106045429803,9.74065151199832,9.999999999994628,-9.999988289592759,-9.999999999986205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000205.jpg,pliers,exito,8889300.0,877657215.0,927503595.0,127819057275.0,136303922175.0,92558329710.0,21517875192675.0,22973880312675.0,14023819088880.0,13653669196350.0,41166318921.97375,39528819665.47462,984165029.9703072,769205278775.7537,503199547982.44745,492927543912.26953,-9246211660.609375,0.0005209630336612441,0.0005002403505886883,1.2454686575412122e-05,3.264926041976875e-06,2.1358528780947717e-06,2.0922528996268736e-06,-3.924595692894946e-08,2.9908877120934654,8.93933748452188,9.890794437772714,9.891834648537733,-9.999999999998966,9.999997721624693,-9.999999999996664,0.3183098861837905,0.015886793691369427,0.01822139995648857,0.0371152337034526,0.03890590133698711,0.047945188674814704,0.008077061834837087,0.06987792340655799,0.04942876832597449,0.06423837775448629,0.07265149666012698,0.09077602962046799,0.03923887994310504,0.10384947720266872,0.08085496766070924,0.10203428582759493,0.04627909376308011,0.04338987301408385,0.04518728326495402,0.10245172467591651,0.11450613498450307,0.1105045857809243,0.12603434264004698,0.12413001238687227,0.07490135656123278,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000206.jpg,pliers,exito,1701105.0,212700090.0,224428050.0,33134974380.0,34364766960.0,27297267795.0,5580979083930.0,5650852554990.0,4194601982445.0,4023826914195.0,6539715247.842902,4755807121.070303,-764413543.6149005,-197504946364.90234,-137791105603.01056,14239201866.998047,-71321441283.85742,0.002259938373678802,0.0016434707939717733,-0.0002641594373921595,-5.2329932429970136e-05,-3.65084489192205e-05,3.7727484059058836e-06,-1.8896975857489617e-05,2.4085559110902888,6.180947812576395,8.618630204767701,8.204474612300181,-9.999999901292545,9.999986266141091,-9.99999998127796,0.31830988618379047,0.018167850045280237,0.03119250879322575,0.0019981426039615367,0.0390724365737435,0.06659194628807222,0.000823733794954336,0.0050035907825887165,0.07966201074792742,0.05758853170022502,0.11123153965864684,0.1113161104133324,0.10952707867175226,0.015793293719699442,0.014981858309486482,0.019274801560085125,0.05455231109983383,0.1410494859764595,0.14241818805584458,0.1317702389380657,0.22808445689153173,0.035394775173674446,0.20064930553104368,0.036230055177790384,0.3969428473278742,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000207.jpg,pliers,exito,4124115.0,540046140.0,420506475.0,80943588180.0,48140163525.0,55036883325.0,13081547500890.0,6082372910175.0,8285823686865.0,6398841886215.0,10225426021.840096,5264129389.936927,-27754462.442039546,-195889248633.0444,100373994714.62047,39854416171.94922,100625752981.32422,0.0006012012530608281,0.0003095031129993837,-1.631816372495859e-06,-5.671313865721112e-06,2.9059911759078436e-06,1.1538504773664594e-06,2.9132799891466018e-06,3.040622533655243,7.0695682745269055,9.511463381376654,9.906266487396426,-9.99999999999284,-9.9999890737297,9.999999999998112,0.31830988618379047,0.020139237377753118,0.03083663809849932,0.0016987947382089265,0.04275808462037487,0.06661554217145206,0.0027426213481566773,0.002712272697203321,0.07830184846585421,0.06299250463692337,0.10922653897305111,0.10942851952474626,0.1149291398559758,0.007275883042797944,0.022766340941203656,0.015534168995998389,0.06190125320836186,0.1384540037880895,0.13994162635969465,0.1321522095342272,0.2375606224559548,0.017608697523044416,0.22135285843634298,0.023356235951172193,0.4016153097260176,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000208.jpg,pliers,exito,2246805.0,261268920.0,251045205.0,31029089520.0,34145343795.0,28607145930.0,3756478290570.0,5198268784155.0,3343021338000.0,3830397015840.0,647526118.6516821,6094981189.659513,-585556410.2247221,-2323032578.8949246,21025348578.842712,12189887244.47461,-9328656063.210938,0.00012827042316504713,0.0012073734075909576,-0.0001159946546757507,-3.0700245353067756e-07,2.7786237948987554e-06,1.610965479483828e-06,-1.2328369070536096e-06,2.874309304973198,5.914216422154573,9.93658270148821,9.914925019323576,9.999999999999218,9.999907200420985,9.999999999998453,0.3183098861837905,0.027491115356746584,0.02059348089843181,0.03762465171413777,0.06366267751778444,0.05055998302160357,0.02114853450557585,0.07544903024481119,0.053581189977479134,0.10126770548150821,0.08956783174352198,0.08735509136840258,0.001104928000612772,0.1194131984094368,0.08165600345558269,0.10084848035002358,0.09633785052720405,0.08945392980251929,0.029397200846963803,0.09315763889408639,0.04361069414408073,0.13989117312260543,0.12026828660192262,0.10760549616172309,0.0639024301584488,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000209.jpg,pliers,exito,4213110.0,451927065.0,608587335.0,64501448025.0,100577300685.0,66789926910.0,10436722648815.0,17949820916115.0,9712295481300.0,11271197960580.0,16024652479.781809,12666340771.206577,1508676692.7681303,80026901527.6464,-237983469167.78073,71344256012.98438,46727828100.36328,0.0009027822744616576,0.0007135847685285963,8.499445325525393e-05,2.1964888682067924e-06,-6.531904033091688e-06,1.9581773272688705e-06,1.2825331519610451e-06,2.791459986343135,7.188479119522131,9.590665803422283,9.876074665197425,-9.99999999999747,-9.999969263427499,-9.99999999999,0.31830988618379075,0.17110519273311373,0.0827303035962314,0.09146061296875403,0.023829790175688776,0.09333574841576603,0.04976150578741654,0.05240769459327993,0.04150193603927129,0.08610349343844766,0.06232281958836688,0.011235498885745416,0.18142332429819988,0.015128033351707327,0.12482985536665847,0.05056329954961005,0.02013608915587301,0.03567858445690495,0.005429446299268577,0.04529466198683604,0.2703155264513383,0.09828653606947527,0.06932394712460752,0.11842134499796683,0.13127467113086333,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000210.jpg,pliers,exito,4861065.0,553472910.0,577136655.0,78690999780.0,84818161965.0,68141037270.0,12422371592070.0,13729592102535.0,9940214069730.0,10284304197480.0,15673479523.869276,16296815604.7705,2429201713.282275,-106370418754.51,-210285181621.13068,44346585117.14453,50226351191.609375,0.0006632886475693408,0.0006896677132677071,0.00010280180075026233,-2.041701736667014e-06,-4.036268969684746e-06,8.511999944071542e-07,9.640577677053502e-07,2.8687161791026456,7.365838276688209,9.775287000853888,9.953481498715032,-9.99999999999993,9.999992841201992,9.999999999998643,0.3183098861837906,0.16379239933616624,0.003355501017443733,0.0574070353807098,0.0943260415546684,0.11005624170785701,0.1196271718250828,0.11224636904207,0.09983215439026218,0.1494210893681747,0.12120215168960832,0.12007900541100493,0.09372976481502826,0.03704344204962482,0.11972291027872015,0.0628522708115353,0.09366365278527844,0.20892290173898323,0.05413144710548369,0.10044336821445704,0.11076042459024427,0.04451174257427232,0.1478100769543677,0.18382163302665513,0.05690164275558796,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000211.jpg,pliers,exito,2104260.0,261469350.0,241577820.0,40476050550.0,29374357290.0,29757951240.0,6854228837370.0,3745925727570.0,4601404982100.0,3592639422750.0,7986614363.681531,1640216491.8322837,-259820123.71788716,-159997712875.9721,-2980323426.1169815,19154663057.710938,2322375843.1210938,0.0018036983808287995,0.0003704267785834155,-5.8677822055335506e-05,-2.4909515203038372e-05,-4.6399670569279257e-07,2.982126194610012e-06,3.615630206929135e-07,2.662715438214571,5.684420100660032,9.063358692971349,9.149388722660387,9.999999998197362,9.996241799918604,-9.99999999992664,0.3183098861837905,0.037327888487079616,0.023598146460300753,0.03576764855844494,0.08359887522525121,0.05107877805960273,0.03854572322042622,0.06569918026576148,0.05395596198818919,0.12549636894228353,0.09451416003862158,0.09214828476303895,0.050593786425950214,0.09511838407129505,0.08565316736309034,0.11465790035460803,0.10328347436133242,0.103038591326279,0.0646696600391519,0.10419049888764423,0.04596958289111261,0.10002896094322565,0.11954221756117696,0.1405589888417439,0.04191623148132837,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000212.jpg,pliers,exito,2594625.0,217114650.0,285126465.0,24894352560.0,38689283655.0,24635009655.0,3413355331410.0,5900999743065.0,2907445558185.0,3313912489005.0,6726497380.68796,7356393143.501719,776019375.3980333,204502070492.15198,32581984719.884117,41902717095.42969,-94108940705.86133,0.0009991709084180797,0.0010927372158021098,0.00011527187782643294,1.8858676623633504e-05,3.0046302812960664e-06,3.8641652353570375e-06,-8.678494432322374e-06,2.679457372667596,7.207572747806783,8.659707215053475,9.600643963789365,-9.999999999992326,9.999882932335145,-9.999999999632417,0.3183098861837905,0.04051533679656667,0.024767390336810986,0.0330457929820363,0.0895951928706286,0.04759743553982529,0.046202448719792885,0.05463138626432922,0.04694418177879684,0.1405507642541153,0.07672979754518788,0.10280328075540004,0.07901471080083924,0.1083060074996203,0.08239814487813535,0.136532031042284,0.1697316665139063,0.0657113684905707,0.13276865653401612,0.1402370489584432,0.12186986724708716,0.18902499622300134,0.11890393099780425,0.24050535878543777,0.04143791820667604,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000213.jpg,pliers,exito,1923465.0,224901840.0,213840450.0,31387817400.0,31153558590.0,25031423730.0,4832983141320.0,5100768226260.0,3497315078970.0,3960904378740.0,5091088509.489593,7379932318.556276,28051861.30054296,-27603473782.51047,-3638188167.1926374,1227119075.921875,312025977143.666,0.0013760748931009022,0.001994728545264939,7.582162825980015e-06,-5.379637586867341e-06,-7.090460413256536e-07,2.391530847314555e-07,6.08107040420625e-05,2.472266558867341,6.416730590197115,7.4513000127016245,8.498554027908375,-9.999999861082498,-9.991819293063193,-9.999999997522096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000214.jpg,pliers,exito,2951625.0,328729425.0,299869800.0,37543596705.0,40125590280.0,33552599610.0,4388387514765.0,6154569175470.0,3839203326090.0,4501736160990.0,932226744.1036723,9660373000.691147,155394027.01943892,-579810143.8854218,115129554437.22961,-9644685940.6875,1280252079.8183594,0.00010700379920963431,0.0011088467686582175,1.7836595410649763e-05,-3.873761324303826e-08,7.69190432362295e-06,-6.44369743718647e-07,8.553474002586504e-08,2.915119762319474,5.9978071848088925,9.715054931363136,9.824865433937259,9.999999999985361,9.999783859324706,-9.999999999999842,0.31830988618379064,0.008262173587208014,0.04936498520591767,0.056777930700516226,0.013148584348332258,0.06942147272049347,0.05541372187628699,0.10072744030464738,0.03032518507302829,0.03482501451694476,0.09554010991526624,0.02520461746788074,0.007155766912826407,0.1433496556103356,0.12055045415310942,0.024021849859932227,0.060630900089901615,0.07557360620325772,0.04355083856012341,0.012261190483637325,0.08293303793911189,0.1613958099324657,0.213601698133326,0.012109490177860645,0.14679573851135858,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000215.jpg,pliers,exito,4232235.0,478229805.0,595962030.0,57427589925.0,95488400580.0,67516105965.0,7256604498975.0,16541411177640.0,8166020361045.0,10794694206975.0,3389062671.5894485,11568027254.388138,174191965.82364875,1552099335.8702009,-162687498910.55615,39989871384.72266,-44265062597.5,0.00018920824226850144,0.0006458322891651871,9.724976745658737e-06,4.212065121026483e-08,-4.414990226150664e-06,1.0852394467361052e-06,-1.2012589783272473e-06,3.078292392087505,6.679887334788241,9.764137529547277,9.949114537202103,9.999999999998632,9.999980025869016,9.99999999999914,0.3183098861837906,0.028951005126439503,0.004761754252025885,0.0857458704881613,0.06300334852264167,0.083989743059431,0.05953983957237694,0.12331329734752523,0.11557006013575431,0.09045451460842799,0.15531360957869278,0.09903878550797193,0.18937437599249812,0.1251745473251183,0.07942753972403618,0.03153659172492603,0.06819103035358266,0.21281322855915963,0.13376321246986048,0.06829268584132564,0.35228752329996355,0.09450879547964948,0.007919751058699988,0.14092799800578076,0.08659017502003526,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000216.jpg,pliers,exito,4716990.0,492206100.0,537675660.0,58512277050.0,76943327190.0,55447422870.0,7617966318600.0,12282349281570.0,6517265591910.0,7777922267250.0,7151802493.723649,15655277955.968216,-657686463.1819617,19811284200.52384,-57188865510.34461,-15118959007.09375,-100985890470.28516,0.0003214294027022255,0.0007036081668838412,-2.9558949259496397e-05,4.0996826435592643e-07,-1.1834477612077538e-06,-3.128668147036492e-07,-2.0897691346755697e-06,2.9892601742250506,6.824907219898364,9.839613492364949,9.978559758371802,9.99999999999982,-9.99999774206267,9.999999999999723,0.3183098861837905,0.03247904284650458,0.08072777186764481,0.07794750660144098,0.06321549668680496,0.015573396722705989,0.12019939772035017,0.07676744552379189,0.016477153197899233,0.0736977170375406,0.038650988605389014,0.005440583119952107,0.12533277479828267,0.013309493599762324,0.020386371455836143,0.010623486404898136,0.016168420830616887,0.041583790322919936,0.0033245475434862466,0.004599950604124968,0.07907505967743048,0.16230719663786133,0.060501726637235555,0.1125376804518847,0.09680381163625623,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000217.jpg,pliers,exito,1208445.0,129133275.0,140273715.0,16703538105.0,17300181495.0,14851387680.0,2465300350815.0,2210438834175.0,1947521754060.0,1823169327180.0,2904480049.2129145,1017508208.3372025,-138127121.55623513,59636359950.71309,-33949649645.786583,38130984528.37012,6555508944.293945,0.0019889076554762677,0.0006967614963030007,-9.458563489411608e-05,3.714872430113965e-05,-2.1147940213888403e-05,2.375258035108337e-05,4.0835623540151845e-06,2.570947473041756,5.7681412822798634,8.033448946864977,8.743069340073545,9.999999987186742,9.990772762831035,9.99999997363967,0.3183098861837907,0.47871778154677985,0.31069265740886726,0.4740097272276268,0.085027226574402,0.332392888062298,0.08485575464314665,0.10349660195880306,0.15866313950812164,0.14040244496870605,0.2441217126774302,0.30698713318864046,0.21156935623936182,0.4104399599984092,0.36284687495169443,0.569481303613475,0.4720751940833547,0.6959563242078584,0.44105714594117135,0.7676294738840806,0.32887696851063164,0.6059024119948413,0.8195421398804231,0.429462091672821,0.8489382668138544,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000218.jpg,pliers,exito,7100730.0,470345715.0,800674500.0,44130667965.0,116657041980.0,51897159615.0,4873480460145.0,19180275317760.0,4675682782815.0,7300262290605.0,12975407644.03846,26373415514.79853,-1138770519.6153882,231348545689.86765,78385607825.57922,-149605439523.20312,-170176775104.09375,0.00025734457197116613,0.0005230706821139332,-2.2585526403746478e-05,1.7219053511129713e-06,5.834166675335148e-07,-1.1134991408847825e-06,-1.2666096465534057e-06,3.1076741947761906,7.138162288566114,9.835984444252569,9.997884580333857,-9.999999999999996,9.99999982026392,9.999999999999991,0.3183098861837906,0.02449785982056373,0.01070546627173085,0.005353023917098997,0.05939478989581636,0.008442481538758897,0.022757177048545615,0.0219765462427419,0.010596233700623783,0.09156616899975734,0.03279170283988506,0.15746361198038908,0.04416945648867712,0.04327344388627769,0.010098873570447949,0.13234912122766332,0.05738932753240948,0.019371365822385033,0.12795367993867707,0.10424129170509645,0.08436751555803298,0.038043505119646694,0.0007361579722843225,0.12008938200757695,0.05873124083569511,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000219.jpg,pliers,exito,2901135.0,300535860.0,375535440.0,39644459850.0,54156508830.0,39303583500.0,5942179117020.0,8298512724780.0,5430286597290.0,5733527083170.0,8511195404.89848,5545580108.656945,400924223.2416297,71917754989.74437,-147427262382.7481,215471055860.32227,19523610396.396484,0.0010112410347753356,0.0006588872538727311,4.763502740684629e-05,5.016678568386114e-06,-1.0283902600920129e-05,1.5030349990710243e-05,1.3618845286131295e-06,2.777250141823576,6.8750735206777085,8.499317356263049,9.787240382975815,9.999999999887084,9.999947164799215,-9.999999999956826,0.3183098861837907,0.5258146946718073,0.6530037722718415,0.5150484273135149,0.5789304689977329,0.3062821771757522,0.3954176473211933,0.46023615933202894,0.055412741486136737,0.28758502861568747,0.4839700325016445,0.18500028347082625,0.14505376540360074,0.4925142136717836,0.5269332065401428,0.17471500541645368,0.3731257408649319,0.5985355947663602,0.48388019572017776,0.06561175918781326,0.4235931657155542,0.35057566738914814,0.5789970999245839,0.42071454147800025,0.41913523323485397,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000220.jpg,pliers,exito,4897785.0,538698975.0,742278990.0,67094212545.0,124231682850.0,81303972540.0,9080586263805.0,22027143165960.0,10244011666350.0,13546083600870.0,7843635872.881766,11736320355.439693,-338020948.2881186,-24407266211.714703,-358040363207.3178,149970942634.02734,-15489338250.804688,0.0003269775914716455,0.000489251901127762,-1.4091076807929823e-05,-4.5974799723181885e-07,-6.744235035782527e-06,2.8249309005311232e-06,-2.9176525455504376e-07,3.0881876638268366,7.564997252056733,9.479134763491382,9.935820209044056,9.999999999996398,9.999990293527873,9.999999999997836,0.3183098861837907,0.22675859410971508,0.14977633706919438,0.049741242560477246,0.1031906020285994,0.02330118974281236,0.028475223313616616,0.12846562074157142,0.019050717695977867,0.06990681078368939,0.10720746946383872,0.007910943976279054,0.19857551276767202,0.06224623001753323,0.0657719838974192,0.016144842002849255,0.11701484282797006,0.04279373889340632,0.0524720397641216,0.015717295936006948,0.05964774193846243,0.23214567671933342,0.09416921131363147,0.11568328020438723,0.08598747427397638,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000221.jpg,pliers,exito,1763325.0,150472695.0,202402170.0,18814581105.0,24266287050.0,17706532410.0,2782617144735.0,3019994653950.0,2256702414960.0,2208061974840.0,5974048622.013015,1033679095.8741876,434617139.8438178,157495220758.3663,-2696535104.794454,22906564538.79004,37532710805.14258,0.0019213391101057713,0.0003324459173103669,0.00013977906132656468,3.8144898825833104e-05,-6.530932066218127e-07,5.547905406730553e-06,9.09031683264817e-06,2.647087491318192,5.584553475113259,9.286154800313934,8.627986077110627,9.999999992730968,9.98448815447815,9.999999993879984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000222.jpg,pliers,exito,2304945.0,300427230.0,291457860.0,44711922360.0,39340333590.0,36877539510.0,7226705233110.0,5616902121720.0,5485389614100.0,4787660790780.0,5554146133.0302,2485795127.789576,-1111166312.2768025,-48918462081.34438,13706168447.591375,121273779232.58203,-58958602202.947266,0.0010454329123959897,0.00046789046917766573,-0.00020915003065756269,-6.064868348631389e-06,1.6992788338394685e-06,1.5035417588630456e-05,-7.309636181644588e-06,2.820068229117267,6.293597844269546,8.650560607571274,9.252644571871754,9.999999998581218,9.999440924134811,9.999999998628574,0.3183098861837905,0.015576886765915862,0.018175450335236286,0.03634153558962803,0.017475747018933757,0.04371181171588854,0.003454516576098519,0.06175263821395366,0.04380381099806916,0.01907258486576268,0.04504907263471194,0.09445167266858705,0.06334739363084373,0.08390705410703624,0.11008282937741058,0.09278469448506124,0.04688264484432603,0.025453907829319018,0.06457905437150369,0.1083000944547621,0.16380822563603256,0.0916936436407022,0.19961006488370514,0.12435253984878719,0.11617906435273621,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000223.jpg,pliers,exito,1355580.0,170002380.0,139349850.0,24861820170.0,16648317600.0,18137330175.0,3928991945250.0,2222709276840.0,2723534934015.0,2311218809625.0,3541935540.7900677,2323540976.6930013,661558805.8126409,-77295801333.60393,33601490169.78762,1877743430.3876953,87351641543.27148,0.0019274820746232786,0.0012644452533513435,0.00036001297167271803,-3.612792528991921e-05,1.570527901308247e-05,8.776540665371256e-07,4.0828007798337344e-05,2.495946991377841,6.018564145694184,7.59467693946013,9.401117125113416,9.999999997204046,-9.999759273779905,-9.999999997830008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000224.jpg,pliers,exito,5794875.0,723782310.0,636107445.0,112315355880.0,89396189715.0,78759788580.0,19104206671680.0,14091185559825.0,12208280028780.0,10699328169930.0,21914642789.73729,19570234610.80395,-690297220.0039645,-398324321596.00476,-18372576459.576366,51782394209.72656,-314744488290.6328,0.0006525987706819187,0.0005827843589103968,-2.0556443538778467e-05,-4.9275001290458564e-06,-2.2727929972422615e-07,6.405778917249283e-07,-3.893569693295176e-06,2.908198298534145,8.176244054996262,9.823260424167483,9.74962370129251,-9.999999999980902,9.999975158213676,-9.99999999999081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
